FinalWgt,CR1,CR2,UGR3,UGR4,CR5,CR6,CR7,CR8,OR9,CR9,CR10,SR1,SR3,CR11,CR12,CR13,CR14,CR15,CR16,OR13,CR17,CR18,CR19,CR20,OR19,CR21,CR22,CR23,CR24,CR25,UGR31,CR27,CR28,UGR34,UGR35,CR30,CR31,CR32,CR33,CR34,CR35,CR36,CR37,CR38,CR39,OR45,OR46,OR59,OR60,CR40,CR41,CR42,CR43,UGR54,UGR55,Stratum,PSU
459.8725759,6,2,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,2,1,1,1,1,6,1,2,3,3,1,3,3,3,2,2,1,1,1,3,3,1,2,2,5,3,,201802005,10
459.8725759,6,2,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,2,4,2,2,1,1,1,6,1,1,1,2,1,2,1,3,2,2,1,1,1,3,4,1,4,1,5,1,,201802005,10
459.8725759,7,2,3,2,2,1,1,1,1,2,2,2,1,2,1,,,3,3,3,2,5,1,1,2,1,2,4,1,1,1,1,1,6,3,1,2,3,1,2,3,3,2,2,1,1,2,3,3,1,1,2,5,1,6,201802005,10
459.8725759,7,2,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,1,2,4,2,1,1,1,1,1,3,1,3,1,1,2,2,3,2,2,1,1,1,3,3,1,4,2,5,1,,201802005,10
467.3900381,3,2,3,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3,2,3,3,1,1,3,3,2,2,1,1,1,3,3,1,1,2,5,1,4,201802005,10
467.3900381,4,2,3,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,6,1,2,1,3,2,1,3,3,2,2,2,1,1,3,3,2,1,2,5,2,,201802005,10
467.3900381,4,2,3,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,6,3,2,1,3,2,2,3,2,2,2,1,1,1,3,3,1,3,2,5,3,,201802005,10
467.3900381,4,2,3,1,2,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,3,1,3,2,4,1,1,1,1,1,6,1,1,1,2,1,2,1,3,2,2,2,1,1,3,3,2,4,2,5,2,,201802005,10
467.3900381,4,2,3,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,4,1,1,1,1,2,1,2,4,1,1,1,1,1,2,1,2,1,3,2,1,1,3,2,2,1,1,1,3,3,1,1,2,5,2,,201802005,10
467.3900381,4,2,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,2,2,3,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,3,3,1,1,3,4,3,,201802005,10
467.3900381,4,2,3,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,3,1,1,1,4,1,1,1,1,1,6,1,2,1,3,3,1,3,2,2,1,1,3,1,3,3,1,4,2,5,2,,201802005,10
467.3900381,4,2,3,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,4,1,1,1,1,1,6,3,2,1,1,1,2,3,3,2,2,1,1,1,3,3,1,1,1,5,3,,201802005,10
467.3900381,4,2,3,5,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,1,6,3,1,2,2,1,2,1,1,2,2,1,1,2,3,3,1,2,3,4,1,7,201802005,10
467.3900381,5,2,3,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,2,1,2,1,3,2,2,2,1,2,2,2,1,1,3,3,4,2,2,4,2,,201802005,10
467.3900381,5,2,3,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,6,1,2,1,3,1,1,1,3,2,2,1,1,1,3,3,4,3,2,5,2,,201802005,10
467.3900381,5,2,3,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,1,3,3,1,2,3,3,2,2,2,1,1,3,3,2,2,2,5,2,,201802005,10
467.3900381,5,2,3,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,5,6,5,2,4,1,1,1,1,1,6,1,1,1,3,2,2,,3,1,2,1,1,1,3,3,,1,,4,1,2,201802005,10
467.3900381,5,2,3,1,2,1,,,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,3,2,1,3,,3,3,,2,2,1,1,1,3,4,4,4,2,4,3,,201802005,10
467.3900381,5,2,3,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,3,2,3,3,1,3,3,3,2,2,1,1,1,3,3,1,2,1,5,2,,201802005,10
467.3900381,5,2,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,3,2,1,3,1,1,1,1,1,6,2,1,1,1,1,1,2,2,1,1,2,1,2,4,4,2,1,1,5,1,,201802005,10
467.3900381,5,2,3,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,1,1,2,2,2,3,3,3,2,,3,1,1,3,3,2,3,2,4,2,,201802005,10
467.3900381,5,2,3,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,4,1,1,1,1,1,5,1,2,3,2,1,2,1,3,2,2,1,1,2,3,3,1,2,3,5,1,1,201802005,10
467.3900381,5,2,3,4,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,3,5,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,3,3,2,2,3,2,2,1,5,1,3,4,1,4,2,4,2,,201802005,10
467.3900381,6,2,3,1,1,3,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,2,4,1,1,1,1,1,6,3,2,1,3,1,1,3,3,1,2,1,1,1,3,3,1,4,2,2,2,,201802005,10
467.3900381,6,2,3,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,6,3,2,1,1,1,2,3,3,2,2,1,1,1,3,4,4,4,3,2,1,,201802005,10
467.3900381,6,2,3,2,1,4,2,2,1,2,2,2,1,2,1,2,2,2,2,5,2,4,1,2,2,1,1,3,1,1,5,1,1,6,3,2,1,3,1,3,2,3,2,2,1,1,1,3,3,1,2,3,5,2,,201802005,10
467.3900381,6,2,3,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,6,1,2,1,3,2,2,1,3,2,2,2,1,1,3,3,1,2,3,5,3,,201802005,10
467.3900381,7,2,3,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,3,1,3,2,4,2,2,1,1,1,6,1,2,1,3,1,3,1,3,2,2,1,3,1,3,3,1,4,2,4,2,,201802005,10
467.3900381,,2,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,6,1,2,3,3,3,3,3,3,2,2,2,1,1,3,2,2,2,1,5,2,,201802005,10
562.7611119,3,1,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,2,1,2,1,2,1,3,2,2,2,5,1,3,3,2,1,1,5,1,,201802005,10
562.7611119,4,1,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,1,2,1,3,1,1,3,3,2,2,1,1,1,3,3,1,4,2,5,3,,201802005,10
562.7611119,4,1,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,4,2,2,1,1,1,6,1,1,2,2,1,2,2,2,2,1,1,1,1,3,3,1,1,2,4,1,,201802005,10
562.7611119,4,1,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,1,1,1,6,1,1,3,3,2,2,2,3,2,2,1,1,1,3,3,1,4,2,5,2,,201802005,10
562.7611119,4,1,3,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,3,2,3,2,1,3,3,3,2,2,1,1,1,3,3,1,4,3,5,2,,201802005,10
562.7611119,4,1,3,4,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,2,1,3,3,1,1,2,3,2,1,1,1,1,3,3,1,4,2,5,2,,201802005,10
562.7611119,4,1,3,7,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,3,1,2,2,1,2,2,3,2,2,1,1,1,3,3,1,2,3,5,2,,201802005,10
562.7611119,5,1,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,,2,2,2,4,1,1,1,1,1,6,1,1,3,2,1,3,2,3,2,1,1,1,2,3,3,1,3,2,5,1,,201802005,10
562.7611119,5,1,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,3,2,3,3,2,3,3,3,2,2,1,3,1,3,3,1,2,1,4,2,,201802005,10
562.7611119,5,1,3,3,1,2,1,1,1,2,2,2,1,1,2,2,2,3,1,3,4,4,1,3,3,2,1,4,1,1,1,1,1,1,1,1,3,3,3,3,3,2,2,2,1,1,1,3,3,1,1,3,5,1,,201802005,10
562.7611119,5,1,3,3,1,3,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,3,2,3,3,1,1,3,3,2,2,1,1,1,3,3,4,2,3,5,1,,201802005,10
562.7611119,5,1,3,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,5,2,1,4,1,3,1,1,1,1,1,6,3,1,2,2,1,1,2,3,2,2,1,1,1,3,3,1,4,2,5,1,,201802005,10
562.7611119,5,1,3,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,4,2,2,1,1,1,6,1,2,1,2,1,2,1,3,2,2,1,1,1,3,3,1,2,2,5,2,,201802005,10
562.7611119,5,1,3,4,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,4,2,2,3,5,4,2,3,1,1,1,1,1,6,1,1,1,2,1,2,2,3,2,2,2,5,2,4,4,2,1,2,5,1,,201802005,10
562.7611119,5,1,3,4,1,5,4,3,3,2,2,2,1,2,3,2,2,3,4,4,3,2,1,1,2,1,2,4,2,2,4,2,3,3,3,2,3,1,2,3,3,3,2,2,1,1,2,3,3,3,3,1,4,1,,201802005,10
562.7611119,6,1,3,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,1,2,3,3,3,3,3,3,2,2,1,1,1,3,3,1,1,2,5,1,3,201802005,10
562.7611119,6,1,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,3,4,3,2,1,1,2,1,2,4,2,1,1,1,1,6,1,2,1,2,1,2,1,3,2,2,1,1,1,3,3,1,2,2,5,1,,201802005,10
562.7611119,6,1,3,2,,,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,6,1,1,2,1,2,4,1,1,1,1,1,6,1,2,1,1,1,2,3,3,2,2,1,1,1,3,3,1,1,1,5,3,,201802005,10
562.7611119,6,1,3,3,1,5,3,3,2,2,2,2,1,1,2,1,1,3,3,3,3,5,1,1,2,1,2,1,1,1,1,1,1,6,3,2,3,1,,3,1,3,2,2,1,1,1,3,3,1,4,2,5,1,,201802005,10
562.7611119,6,1,3,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,6,3,1,3,2,1,2,1,3,2,2,1,1,1,3,4,1,2,1,5,1,,201802005,10
562.7611119,6,1,3,4,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1,1,2,1,2,4,1,1,1,1,1,6,3,1,1,2,1,1,2,3,2,2,1,1,1,3,3,1,4,3,5,1,,201802005,10
562.7611119,6,1,3,6,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,3,1,1,1,2,1,2,4,1,1,1,1,1,6,3,1,1,2,1,1,1,3,,2,2,1,1,3,4,2,1,3,4,1,,201802005,10
562.7611119,7,1,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,3,2,1,1,1,1,2,4,2,2,1,1,1,6,1,1,2,3,1,1,3,3,2,2,1,1,,3,3,1,4,2,5,1,6,201802005,10
562.7611119,7,1,3,3,1,3,1,1,1,1,2,2,1,1,1,1,2,2,2,3,2,4,1,1,2,1,2,4,1,1,1,1,1,6,3,2,3,3,2,3,3,3,2,2,1,1,1,3,3,1,4,2,5,2,,201802005,10
562.7611119,7,1,3,3,1,6,1,1,1,2,2,2,1,1,1,1,2,2,3,3,3,2,1,2,3,2,2,4,1,1,1,1,1,6,3,1,1,2,1,2,3,3,2,2,1,1,1,3,3,1,4,2,4,1,,201802005,10
562.7611119,7,1,3,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,2,2,1,1,1,6,1,1,2,3,2,3,3,3,2,2,1,1,1,3,3,1,1,3,4,1,6,201802005,10
562.7611119,7,1,3,3,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,6,1,1,1,3,1,2,2,2,2,2,2,1,1,3,3,2,4,1,4,1,6,201802005,10
571.9604762,3,1,3,1,2,1,1,1,1,2,2,2,1,1,1,,,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,6,1,2,1,1,1,1,2,1,2,2,1,1,1,3,3,1,1,2,2,1,,201802005,10
571.9604762,4,1,3,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,6,1,2,1,3,1,1,1,1,2,2,2,1,1,3,3,2,2,3,5,2,,201802005,10
571.9604762,4,1,3,1,2,1,1,1,1,2,2,2,1,1,1,2,2,4,4,3,3,6,1,1,1,1,2,1,2,2,1,1,1,6,3,2,2,3,1,3,1,3,2,2,1,1,1,4,3,1,1,2,4,2,,201802005,10
571.9604762,4,1,3,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,6,2,2,1,3,2,2,1,1,2,2,1,1,1,3,3,1,1,1,4,2,,201802005,10
571.9604762,4,1,3,1,2,1,1,1,1,,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,6,1,2,3,1,2,2,1,3,2,2,1,1,1,3,3,1,4,2,5,2,,201802005,10
571.9604762,4,1,3,2,2,1,1,1,,2,,,,2,1,2,2,1,1,1,1,4,1,1,1,2,1,4,1,1,1,1,1,6,1,1,2,1,1,2,3,2,2,1,1,1,1,3,3,1,1,2,5,2,,201802005,10
571.9604762,4,1,3,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,4,2,2,1,4,1,1,1,2,1,6,2,2,1,2,1,2,2,3,1,2,1,1,1,3,3,1,4,2,4,2,,201802005,10
571.9604762,4,1,3,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,4,2,2,1,1,1,6,1,2,1,1,1,1,2,3,2,2,1,1,1,3,3,1,4,2,5,3,3,201802005,10
571.9604762,4,1,3,3,,,1,1,1,2,2,2,1,2,1,2,2,3,2,3,3,2,5,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,4,3,1,3,3,1,4,2,1,2,,201802005,10
571.9604762,5,1,3,2,1,2,1,1,,1,2,2,1,3,2,,,1,3,3,3,5,5,5,1,1,2,4,1,1,6,1,1,2,1,1,1,2,1,2,3,3,2,2,1,1,2,3,3,1,4,1,4,2,,201802005,10
571.9604762,5,1,3,3,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,3,1,2,2,4,2,1,3,2,2,1,1,1,2,2,1,3,2,1,3,3,3,2,2,1,1,1,3,3,1,3,2,5,2,,201802005,10
571.9604762,5,1,3,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,3,4,3,2,,1,1,1,1,2,6,3,1,2,1,1,2,2,3,1,2,1,1,2,3,3,4,4,2,1,2,,201802005,10
571.9604762,6,1,3,1,1,6,1,1,5,2,2,2,1,1,1,2,2,2,2,3,2,6,1,1,2,1,2,4,1,1,1,1,1,6,1,2,3,2,1,2,3,1,1,2,3,1,2,3,3,1,3,1,5,1,2,201802005,10
571.9604762,6,1,3,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,5,2,5,2,4,1,1,1,1,1,6,1,2,1,1,,2,2,3,2,2,1,1,1,3,3,1,3,2,5,3,,201802005,10
571.9604762,6,1,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,4,1,1,1,1,1,6,1,2,1,3,3,2,2,3,2,2,1,1,1,3,3,1,3,2,4,2,,201802005,10
571.9604762,7,1,3,3,2,1,1,1,1,1,1,1,2,2,3,1,1,3,3,3,3,5,5,2,1,5,1,,1,1,2,3,4,3,1,2,3,2,1,2,2,1,1,1,1,1,2,3,3,1,3,1,5,1,3,201802005,10
571.9604762,7,1,3,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,2,3,2,3,3,1,3,3,3,2,2,2,1,1,1,1,2,2,1,4,2,,201802005,10
859.8643648,2,2,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,6,1,2,1,3,2,1,2,3,2,2,1,1,1,3,3,1,3,2,5,1,,201802005,10
859.8643648,3,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,6,3,1,3,1,1,3,1,3,2,2,1,1,1,2,2,1,2,2,4,3,,201802005,10
859.8643648,3,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,3,2,3,1,3,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,3,2,5,3,,201802005,10
859.8643648,3,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,3,3,1,1,2,4,3,,201802005,10
859.8643648,3,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,6,1,1,1,3,1,1,1,3,2,2,1,1,1,3,3,1,1,3,5,1,,201802005,10
859.8643648,3,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,2,1,1,1,1,1,2,3,3,2,2,1,1,1,3,3,1,1,2,4,1,,201802005,10
859.8643648,3,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,4,1,1,3,1,1,2,2,3,2,2,1,1,1,3,3,1,1,2,5,2,,201802005,10
859.8643648,3,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,3,1,2,2,1,3,3,3,2,2,1,1,1,3,3,1,4,3,5,2,,201802005,10
859.8643648,3,2,2,2,,,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,1,2,2,2,3,2,2,1,1,1,3,4,1,2,1,5,3,,201802005,10
859.8643648,3,2,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,4,2,2,1,1,1,6,1,1,1,1,1,1,1,2,2,2,1,1,1,3,3,1,2,2,4,3,,201802005,10
859.8643648,3,2,2,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,4,2,2,1,1,1,6,1,1,1,2,1,2,3,3,2,2,1,1,1,3,3,1,2,2,5,1,,201802005,10
859.8643648,4,2,2,1,1,3,2,2,2,1,1,1,3,2,2,2,2,2,4,3,2,5,1,1,2,1,2,4,1,1,6,1,1,6,1,1,3,1,1,1,2,3,2,2,1,1,1,3,4,1,2,2,5,1,,201802005,10
859.8643648,4,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,1,2,1,1,1,1,3,3,2,2,1,1,1,3,4,1,1,2,2,2,,201802005,10
859.8643648,4,2,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,1,2,1,3,1,1,1,2,2,2,4,3,1,3,3,2,3,2,4,1,8,201802005,10
859.8643648,4,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,3,3,3,5,1,1,2,5,1,3,2,2,1,1,1,6,1,2,1,2,1,3,2,1,2,2,1,1,1,3,3,1,2,2,2,2,,201802005,10
859.8643648,4,2,2,1,,,1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,3,2,4,2,2,1,1,1,6,1,1,3,3,1,3,2,3,2,2,1,1,1,3,3,1,1,1,5,1,,201802005,10
859.8643648,4,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,3,2,2,2,4,1,1,1,1,1,6,1,1,1,3,3,1,2,3,2,2,1,1,1,3,3,1,1,2,5,2,,201802005,10
859.8643648,4,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,3,2,1,1,1,2,1,3,2,2,4,1,1,3,3,4,4,2,5,1,1,201802005,10
859.8643648,4,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,2,1,3,1,3,1,3,2,2,1,1,1,3,3,1,1,2,5,1,,201802005,10
859.8643648,4,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,4,3,6,1,1,2,1,2,4,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,5,2,,201802005,10
859.8643648,4,2,2,2,,,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,3,2,1,3,1,1,1,2,2,2,4,1,1,4,4,1,2,2,5,1,,201802005,10
859.8643648,4,2,2,3,1,3,1,1,1,1,2,2,1,2,2,2,2,3,2,3,3,2,5,5,1,1,2,4,2,2,1,1,1,6,3,2,3,3,1,1,1,3,2,2,4,1,2,3,3,1,1,3,5,2,,201802005,10
859.8643648,4,2,2,3,2,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,3,5,1,1,1,1,1,4,1,1,1,1,1,6,1,1,1,2,1,2,3,3,2,2,1,1,1,3,3,1,4,3,5,1,,201802005,10
859.8643648,4,2,2,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,4,1,1,1,1,1,3,1,1,1,2,1,1,1,1,2,2,1,1,1,3,4,1,1,3,5,1,,201802005,10
859.8643648,4,2,2,5,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,6,1,2,1,3,1,3,1,3,2,2,2,1,1,3,4,2,3,3,5,1,,201802005,10
859.8643648,5,2,2,2,1,4,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,3,1,1,2,1,2,4,2,1,5,1,1,6,1,1,1,2,1,3,1,3,2,2,1,1,1,3,3,1,3,2,5,1,4,201802005,10
859.8643648,5,2,2,3,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,3,1,6,1,1,1,3,1,3,3,3,2,2,1,5,1,3,3,1,1,2,4,1,,201802005,10
859.8643648,5,2,2,3,,,1,1,1,2,2,2,1,2,1,2,2,3,3,4,4,2,1,1,1,1,2,4,2,2,1,2,1,1,2,2,3,3,1,2,2,3,2,2,1,1,1,3,3,1,1,3,4,1,,201802005,10
859.8643648,6,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,1,2,1,3,1,,,,2,2,1,1,1,3,3,1,2,2,5,3,,201802005,10
938.5773043,3,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,5,5,1,5,2,4,2,2,1,1,1,5,1,1,1,2,1,2,2,3,2,2,4,1,1,3,3,1,1,2,5,1,,201802005,10
938.5773043,3,1,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,6,1,2,1,2,1,3,2,3,2,2,1,1,1,3,3,1,1,2,5,2,,201802005,10
938.5773043,3,1,2,3,2,1,1,1,1,2,2,2,1,2,1,,,1,1,1,1,1,1,5,1,5,1,4,1,1,1,1,1,6,3,1,1,2,1,2,2,3,2,2,1,1,2,3,3,1,4,3,5,3,,201802005,10
938.5773043,3,1,2,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,4,1,2,1,1,1,3,1,1,2,2,2,3,1,3,2,2,1,1,1,3,3,1,1,2,5,1,6,201802005,10
938.5773043,3,1,2,7,1,4,3,3,4,1,,1,,4,3,1,1,3,3,3,4,2,1,2,1,2,2,4,2,2,3,3,3,4,3,,1,1,1,2,2,1,1,1,4,1,2,3,3,1,1,2,1,1,,201802005,10
938.5773043,4,1,2,1,2,1,1,1,1,2,2,2,1,1,1,,,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,1,6,3,2,3,3,2,3,3,3,2,2,1,1,1,3,3,1,4,3,5,1,,201802005,10
938.5773043,4,1,2,2,1,4,1,1,1,2,2,2,1,2,1,2,2,3,1,1,3,5,1,1,1,1,1,4,1,1,1,1,1,3,3,1,2,1,1,3,3,3,2,2,1,1,1,3,3,1,4,2,5,3,,201802005,10
938.5773043,4,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,4,1,1,1,1,1,4,3,2,2,2,1,2,3,3,2,2,1,5,1,3,3,1,4,2,5,1,1,201802005,10
938.5773043,4,1,2,3,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,3,1,1,1,2,2,2,3,1,2,1,1,1,6,1,1,1,3,1,2,1,3,2,2,3,1,1,3,3,1,3,2,5,3,,201802005,10
938.5773043,4,1,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,6,1,1,1,3,1,1,1,3,2,2,1,1,1,3,3,1,1,3,5,2,,201802005,10
938.5773043,4,1,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,4,1,1,1,1,2,2,3,2,2,2,1,1,1,3,4,1,2,2,5,1,,201802005,10
